"subject_id","rt","responses","question_order","date","type","Phase","time_elapsed","internal_node_id","response","key_press","ListLength","Trial_index","correct","Block","word1","word2","Context","ContextLabel","Context_position","ContextSize","NoneListType","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","correct_01","Gender","Age","Cheated_pairs","Cheated_letters","validity_rt","validity","RoughContextSize","Error_type"
"0p3k92ho3rvaqpe",1.94639999997616,NA,NA,"21_5_2024_9_51_40",NA,"CuePresentation",2875600,"0.0-1312.0","0",32,20,17,"FALSE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","diamond","movie",NA,NA,NA,17,0,"male",35,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"0p3k92ho3rvaqpe",0.9995,NA,NA,"21_5_2024_9_51_40",NA,"CuePresentation",2879656,"0.0-1316.0","alcohol",32,20,18,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","exam","alcohol",NA,NA,NA,20,1,"male",35,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"0p3k92ho3rvaqpe",1.57,NA,NA,"21_5_2024_9_51_40",NA,"CuePresentation",2885065,"0.0-1320.0","player",32,20,19,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","long","player",NA,NA,NA,12,1,"male",35,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"0p3k92ho3rvaqpe",4.33719999992847,NA,NA,"21_5_2024_9_51_40",NA,"CuePresentation",2892545,"0.0-1324.0","0",32,20,20,"FALSE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","month","message",NA,NA,NA,11,0,"male",35,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"0yecx6dnqtnbw80",3.86130000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",551894,"0.0-258.0","pearl",32,20,1,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","6","highSimPairs","ruby","blue",NA,NA,NA,9,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",3.82230000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",559154,"0.0-262.0","chaise",32,20,2,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","hammock","buffet",NA,NA,NA,5,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",1.53510000000009,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",564632,"0.0-266.0","pink",32,20,3,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","6","highSimPairs","pearl","sand",NA,NA,NA,20,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",1.767,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",569404,"0.0-270.0","hammock",32,20,4,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","rocker","screen",NA,NA,NA,12,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",3.86319999999995,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",577106,"0.0-274.0","hammock",32,20,5,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","curtain","loveseat",NA,NA,NA,16,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",5.608,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",586473,"0.0-278.0","chaise",32,20,6,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","armrest","vanity",NA,NA,NA,17,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",5.27819999999995,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",594862,"0.0-282.0","0",32,20,7,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","pouffe","table",NA,NA,NA,14,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"0yecx6dnqtnbw80",2.72460000000009,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",600457,"0.0-286.0","0",32,20,8,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","armchair","futon",NA,NA,NA,1,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"0yecx6dnqtnbw80",1.98059999999986,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",605722,"0.0-290.0","chair",32,20,9,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","shelf","bench",NA,NA,NA,11,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",6.02010000000009,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",614938,"0.0-294.0","pearl",32,20,10,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","6","highSimPairs","teal","purple",NA,NA,NA,7,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",1.52960000000009,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",619918,"0.0-298.0","0",32,20,11,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","crate","drawer",NA,NA,NA,19,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"0yecx6dnqtnbw80",1.65180000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",625115,"0.0-302.0","hammock",32,20,12,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","chest","armoire",NA,NA,NA,2,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",1.50280000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",631783,"0.0-306.0","shelf",32,20,13,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","bookcase","sofa",NA,NA,NA,13,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",3.70769999999995,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",638493,"0.0-310.0","armchair",32,20,14,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","stool","trolley",NA,NA,NA,3,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",1.12369999999995,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",643238,"0.0-314.0","0",32,20,15,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","chair","cabinet",NA,NA,NA,18,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"0yecx6dnqtnbw80",3.39660000000009,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",649560,"0.0-318.0","0",32,20,16,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","chaise","ottoman",NA,NA,NA,10,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"0yecx6dnqtnbw80",5.36309999999986,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",657579,"0.0-322.0","ruby",32,20,17,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","6","highSimPairs","coral","rose",NA,NA,NA,15,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",3.00219999999995,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",663624,"0.0-326.0","0",32,20,18,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","6","highSimPairs","pink","peach",NA,NA,NA,4,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"0yecx6dnqtnbw80",1.174,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",667541,"0.0-330.0","0",32,20,19,"FALSE",1,NA,NA,"./images/furniature.jpg","furniature","center","14","highSimPairs","couch","trunk",NA,NA,NA,6,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"0yecx6dnqtnbw80",2.09480000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",672218,"0.0-334.0","teal",32,20,20,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","6","highSimPairs","cyan","rust",NA,NA,NA,8,0,"female",36,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"0yecx6dnqtnbw80",4.84190000000014,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1148040,"0.0-588.0","0",32,20,1,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","darts","sailing",NA,NA,NA,6,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",6.03960000000009,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1156825,"0.0-592.0","baseball",32,20,2,"TRUE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","boxing","baseball",NA,NA,NA,17,1,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"0yecx6dnqtnbw80",3.12469999999995,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1163643,"0.0-596.0","lacrosee",32,20,3,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","judo","hockey",NA,NA,NA,8,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Misspelled Intrusion"
"0yecx6dnqtnbw80",3.32620000000019,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1171419,"0.0-600.0","0",32,20,4,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","archery","cycling",NA,NA,NA,20,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.97739999999991,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1176678,"0.0-604.0","lacrosse",32,20,5,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","curling","canoe",NA,NA,NA,19,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",1.957,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1182763,"0.0-608.0","0",32,20,6,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","lacrosse","karate",NA,NA,NA,2,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.55389999999991,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1188021,"0.0-612.0","0",32,20,7,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","polo","jogging",NA,NA,NA,15,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.38780000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1192462,"0.0-616.0","0",32,20,8,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","golf","running",NA,NA,NA,14,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.46920000000019,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1196980,"0.0-620.0","darts",32,20,9,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","fishing","sprint",NA,NA,NA,16,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",3.18489999999991,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1203138,"0.0-624.0","fencing",32,20,10,"TRUE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","football","fencing",NA,NA,NA,1,1,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"0yecx6dnqtnbw80",1.0715,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1207788,"0.0-628.0","darts",32,20,11,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","diving","chess",NA,NA,NA,3,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",3.91270000000019,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1215021,"0.0-632.0","kuwait",32,20,12,"TRUE",2,NA,NA,"./images/countries.jpg","countries","center","2","highSimPairs","germany","kuwait",NA,NA,NA,7,1,"female",36,FALSE,FALSE,TRUE,TRUE,"1_small","Correct"
"0yecx6dnqtnbw80",1.15469999999995,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1222991,"0.0-636.0","darts",32,20,13,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","racing","snooker",NA,NA,NA,9,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",2.23080000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1228218,"0.0-640.0","0",32,20,14,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","rowing","biking",NA,NA,NA,18,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.33459999999986,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1232274,"0.0-644.0","0",32,20,15,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","tennis","lifting",NA,NA,NA,4,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",0.973699999999953,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1236547,"0.0-648.0","france",32,20,16,"TRUE",2,NA,NA,"./images/countries.jpg","countries","center","2","highSimPairs","japan","france",NA,NA,NA,10,1,"female",36,FALSE,FALSE,TRUE,TRUE,"1_small","Correct"
"0yecx6dnqtnbw80",5.08389999999991,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1244834,"0.0-652.0","0",32,20,17,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","skiing","squash",NA,NA,NA,13,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.25180000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1250782,"0.0-656.0","tennis",32,20,18,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","track","kayaking",NA,NA,NA,5,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",1.46130000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1255677,"0.0-660.0","racing",32,20,19,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","rugby","swimming",NA,NA,NA,12,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",1.63130000000005,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1260623,"0.0-664.0","0",32,20,20,"FALSE",2,NA,NA,"./images/sports.jpg","sports","center","18","highSimPairs","skating","handball",NA,NA,NA,11,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.69769999999972,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1732908,"0.0-918.0","calm",32,20,1,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","quiet","calm",NA,NA,NA,4,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",1.23380000000028,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1737437,"0.0-922.0","nation",32,20,2,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","state","nation",NA,NA,NA,16,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",1.122,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1742198,"0.0-926.0","cheek",32,20,3,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","tongue","cheek",NA,NA,NA,17,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",3.84019999999972,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1748977,"0.0-930.0","0",32,20,4,"FALSE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","rain","snow",NA,NA,NA,19,0,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"0yecx6dnqtnbw80",1.57980000000028,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1753313,"0.0-934.0","primary",32,20,5,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","main","primary",NA,NA,NA,1,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",0.707700000000186,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1757963,"0.0-938.0","male",32,20,6,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","female","male",NA,NA,NA,18,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",0.875399999999907,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1761792,"0.0-942.0","accident",32,20,7,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","incident","accident",NA,NA,NA,15,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",1.45709999999963,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1766440,"0.0-946.0","pull",32,20,8,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","push","pull",NA,NA,NA,9,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",0.8945,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1770423,"0.0-950.0","outsif",32,20,9,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","inside","outside",NA,NA,NA,12,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",3.84479999999981,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1781289,"0.0-954.0","0",32,20,10,"FALSE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","client","customer",NA,NA,NA,14,0,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"0yecx6dnqtnbw80",1.53179999999981,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1785489,"0.0-958.0","0",32,20,11,"FALSE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","focus","emphasis",NA,NA,NA,2,0,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"0yecx6dnqtnbw80",1.81780000000028,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1790347,"0.0-962.0","0",32,20,12,"FALSE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","word","phrase",NA,NA,NA,3,0,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"0yecx6dnqtnbw80",1.59580000000028,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1794518,"0.0-966.0","",32,20,13,"FALSE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","range","variety",NA,NA,NA,5,0,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"0yecx6dnqtnbw80",1.147,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1798208,"0.0-970.0","store",32,20,14,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","shop","store",NA,NA,NA,10,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",0.864899999999907,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1802024,"0.0-974.0","guitar",32,20,15,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","piano","guitar",NA,NA,NA,13,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",1.03939999999991,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1806516,"0.0-978.0","mortgage",32,20,16,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","loan","mortgage",NA,NA,NA,6,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",0.759700000000186,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1810629,"0.0-982.0","male",32,20,17,"FALSE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","woman","girl",NA,NA,NA,20,0,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Intrusion"
"0yecx6dnqtnbw80",0.8195,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1815895,"0.0-986.0","trash",32,20,18,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","garbage","trash",NA,NA,NA,8,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",2.28379999999981,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1821840,"0.0-990.0","0",32,20,19,"FALSE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","town","city",NA,NA,NA,7,0,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"0yecx6dnqtnbw80",0.851,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",1825253,"0.0-994.0","welcome",32,20,20,"TRUE",3,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","invite","welcome",NA,NA,NA,11,1,"female",36,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"0yecx6dnqtnbw80",1.06340000000037,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2284905,"0.0-1248.0","painter",32,20,1,"TRUE",4,NA,NA,"./images/jobs.jpg","jobs","center","4","highSimPairs","buyer","painter",NA,NA,NA,8,1,"female",36,FALSE,FALSE,TRUE,TRUE,"1_small","Correct"
"0yecx6dnqtnbw80",2.34129999999981,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2291875,"0.0-1252.0","0",32,20,2,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","chives","arugula",NA,NA,NA,3,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.18979999999981,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2295571,"0.0-1256.0","0",32,20,3,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","taro","chili",NA,NA,NA,15,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.61530000000075,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2301189,"0.0-1260.0","0",32,20,4,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","collard","chard",NA,NA,NA,12,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.30579999999981,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2306744,"0.0-1264.0","0",32,20,5,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","broccoli","tomato",NA,NA,NA,11,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.36360000000056,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2312313,"0.0-1268.0","0",32,20,6,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","fennel","radish",NA,NA,NA,20,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.28789999999944,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2317295,"0.0-1272.0","0",32,20,7,"FALSE",4,NA,NA,"./images/jobs.jpg","jobs","center","4","highSimPairs","lawyer","priest",NA,NA,NA,10,0,"female",36,FALSE,FALSE,TRUE,TRUE,"1_small","Omission"
"0yecx6dnqtnbw80",1.8885,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2321812,"0.0-1276.0","0",32,20,8,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","eggplant","thyme",NA,NA,NA,19,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.41829999999981,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2326754,"0.0-1280.0","0",32,20,9,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","lettuce","carrot",NA,NA,NA,14,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.538,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2330859,"0.0-1284.0","tomato",32,20,10,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","parsnip","squash",NA,NA,NA,2,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",1.42719999999925,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2335737,"0.0-1288.0","0",32,20,11,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","spinach","lentil",NA,NA,NA,5,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",2.30409999999963,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2340544,"0.0-1292.0","0",32,20,12,"FALSE",4,NA,NA,"./images/jobs.jpg","jobs","center","4","highSimPairs","barber","tutor",NA,NA,NA,6,0,"female",36,FALSE,FALSE,TRUE,TRUE,"1_small","Omission"
"0yecx6dnqtnbw80",1.63590000000037,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2344716,"0.0-1296.0","lentil",32,20,13,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","onion","potato",NA,NA,NA,1,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"0yecx6dnqtnbw80",0.990099999999628,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2350232,"0.0-1300.0","0",32,20,14,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","endive","kohlrabi",NA,NA,NA,17,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.70940000000037,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2354493,"0.0-1304.0","0",32,20,15,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","celery","oregano",NA,NA,NA,9,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"0yecx6dnqtnbw80",1.0455,NA,NA,"25_5_2024_8_22_45",NA,"CuePresentation",2358084,"0.0-1308.0","0",32,20,16,"FALSE",4,NA,NA,"./images/veggies.png","veggies","center","16","highSimPairs","chicory","garlic",NA,NA,NA,7,0,"female",36,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
